Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for bsd-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:32:22 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(783600k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=1073741824 -XX:MaxHeapSize=1073741824 -XX:MaxNewSize=524288 -XX:NewSize=524288 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseSerialGC 
14.450: [GC (Allocation Failure) 14.450: [DefNew: 447K->63K(448K), 0.0024570 secs] 509350K->509344K(1048512K), 0.0025450 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
14.461: [GC (Allocation Failure) 14.461: [DefNew: 447K->63K(448K), 0.0027785 secs] 509728K->509721K(1048512K), 0.0028415 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.474: [GC (Allocation Failure) 14.474: [DefNew: 447K->63K(448K), 0.0024630 secs] 510105K->510100K(1048512K), 0.0025280 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
14.486: [GC (Allocation Failure) 14.486: [DefNew: 447K->63K(448K), 0.0025137 secs] 510484K->510480K(1048512K), 0.0025772 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.497: [GC (Allocation Failure) 14.497: [DefNew: 447K->63K(448K), 0.0032339 secs] 510864K->510860K(1048512K), 0.0033127 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
14.510: [GC (Allocation Failure) 14.510: [DefNew: 447K->64K(448K), 0.0026263 secs] 511244K->511238K(1048512K), 0.0027114 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.522: [GC (Allocation Failure) 14.522: [DefNew: 448K->63K(448K), 0.0027126 secs] 511622K->511616K(1048512K), 0.0027783 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
14.533: [GC (Allocation Failure) 14.533: [DefNew: 447K->64K(448K), 0.0026593 secs] 512000K->511995K(1048512K), 0.0027272 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
14.546: [GC (Allocation Failure) 14.546: [DefNew: 448K->63K(448K), 0.0024184 secs] 512379K->512375K(1048512K), 0.0024808 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.556: [GC (Allocation Failure) 14.556: [DefNew: 447K->64K(448K), 0.0024653 secs] 512759K->512753K(1048512K), 0.0025435 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.568: [GC (Allocation Failure) 14.568: [DefNew: 448K->63K(448K), 0.0026567 secs] 513137K->513130K(1048512K), 0.0027275 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
14.580: [GC (Allocation Failure) 14.581: [DefNew: 447K->63K(448K), 0.0025585 secs] 513514K->513509K(1048512K), 0.0026236 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.592: [GC (Allocation Failure) 14.592: [DefNew: 447K->63K(448K), 0.0024863 secs] 513893K->513889K(1048512K), 0.0025622 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.605: [GC (Allocation Failure) 14.605: [DefNew: 447K->63K(448K), 0.0025030 secs] 514273K->514269K(1048512K), 0.0025734 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
14.615: [GC (Allocation Failure) 14.615: [DefNew: 447K->64K(448K), 0.0018271 secs] 514653K->514647K(1048512K), 0.0018740 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
14.624: [GC (Allocation Failure) 14.624: [DefNew: 448K->63K(448K), 0.0018158 secs] 515031K->515026K(1048512K), 0.0018648 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
14.634: [GC (Allocation Failure) 14.634: [DefNew: 447K->64K(448K), 0.0018419 secs] 515410K->515405K(1048512K), 0.0019003 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
14.645: [GC (Allocation Failure) 14.645: [DefNew: 448K->63K(448K), 0.0025916 secs] 515789K->515785K(1048512K), 0.0026732 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.656: [GC (Allocation Failure) 14.656: [DefNew: 447K->63K(448K), 0.0024000 secs] 516169K->516163K(1048512K), 0.0024725 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
14.668: [GC (Allocation Failure) 14.668: [DefNew: 447K->63K(448K), 0.0026043 secs] 516547K->516541K(1048512K), 0.0026793 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.679: [GC (Allocation Failure) 14.679: [DefNew: 447K->64K(448K), 0.0025212 secs] 516925K->516918K(1048512K), 0.0025894 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.691: [GC (Allocation Failure) 14.691: [DefNew: 448K->63K(448K), 0.0026122 secs] 517302K->517298K(1048512K), 0.0026804 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.703: [GC (Allocation Failure) 14.703: [DefNew: 447K->64K(448K), 0.0025874 secs] 517682K->517676K(1048512K), 0.0026576 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
14.714: [GC (Allocation Failure) 14.714: [DefNew: 448K->64K(448K), 0.0024983 secs] 518060K->518056K(1048512K), 0.0025650 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
14.726: [GC (Allocation Failure) 14.726: [DefNew: 448K->63K(448K), 0.0026839 secs] 518440K->518435K(1048512K), 0.0027507 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.739: [GC (Allocation Failure) 14.739: [DefNew: 447K->63K(448K), 0.0027003 secs] 518819K->518814K(1048512K), 0.0027891 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
14.750: [GC (Allocation Failure) 14.750: [DefNew: 447K->64K(448K), 0.0026090 secs] 519198K->519192K(1048512K), 0.0026780 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.762: [GC (Allocation Failure) 14.762: [DefNew: 448K->63K(448K), 0.0025910 secs] 519576K->519571K(1048512K), 0.0026573 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
14.774: [GC (Allocation Failure) 14.775: [DefNew: 447K->63K(448K), 0.0026805 secs] 519955K->519950K(1048512K), 0.0027452 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
14.786: [GC (Allocation Failure) 14.786: [DefNew: 447K->63K(448K), 0.0028134 secs] 520334K->520327K(1048512K), 0.0028907 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.795: [GC (Allocation Failure) 14.795: [DefNew: 447K->63K(448K), 0.0019556 secs] 520711K->520599K(1048512K), 0.0020153 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.806: [GC (Allocation Failure) 14.806: [DefNew: 447K->64K(448K), 0.0023823 secs] 520982K->520972K(1048512K), 0.0024535 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.818: [GC (Allocation Failure) 14.818: [DefNew: 448K->64K(448K), 0.0025621 secs] 521356K->521351K(1048512K), 0.0026284 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.828: [GC (Allocation Failure) 14.828: [DefNew: 448K->64K(448K), 0.0025015 secs] 521735K->521718K(1048512K), 0.0025833 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.838: [GC (Allocation Failure) 14.838: [DefNew: 447K->63K(448K), 0.0019481 secs] 522101K->522075K(1048512K), 0.0020132 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.848: [GC (Allocation Failure) 14.848: [DefNew: 447K->63K(448K), 0.0024202 secs] 522459K->522451K(1048512K), 0.0024894 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.859: [GC (Allocation Failure) 14.859: [DefNew: 447K->64K(448K), 0.0022038 secs] 522835K->522827K(1048512K), 0.0022594 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
14.870: [GC (Allocation Failure) 14.870: [DefNew: 448K->64K(448K), 0.0027540 secs] 523211K->523210K(1048512K), 0.0028216 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.882: [GC (Allocation Failure) 14.882: [DefNew: 448K->63K(448K), 0.0024834 secs] 523594K->523590K(1048512K), 0.0025497 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.894: [GC (Allocation Failure) 14.894: [DefNew: 447K->64K(448K), 0.0024447 secs] 523974K->523971K(1048512K), 0.0025136 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
14.906: [GC (Allocation Failure) 14.906: [DefNew: 448K->64K(448K), 0.0028942 secs] 524355K->524352K(1048512K), 0.0029718 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.918: [GC (Allocation Failure) 14.918: [DefNew: 448K->63K(448K), 0.0025927 secs] 524736K->524730K(1048512K), 0.0026593 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.930: [GC (Allocation Failure) 14.930: [DefNew: 447K->63K(448K), 0.0025189 secs] 525114K->525110K(1048512K), 0.0025914 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.942: [GC (Allocation Failure) 14.942: [DefNew: 447K->64K(448K), 0.0027303 secs] 525494K->525488K(1048512K), 0.0028023 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
14.952: [GC (Allocation Failure) 14.952: [DefNew: 448K->63K(448K), 0.0026211 secs] 525872K->525867K(1048512K), 0.0026852 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
14.964: [GC (Allocation Failure) 14.964: [DefNew: 447K->63K(448K), 0.0027393 secs] 526251K->526247K(1048512K), 0.0028021 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
14.976: [GC (Allocation Failure) 14.976: [DefNew: 447K->63K(448K), 0.0022886 secs] 526631K->526625K(1048512K), 0.0023599 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
14.986: [GC (Allocation Failure) 14.986: [DefNew: 447K->63K(448K), 0.0029143 secs] 527009K->527004K(1048512K), 0.0029980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.998: [GC (Allocation Failure) 14.998: [DefNew: 447K->63K(448K), 0.0025892 secs] 527388K->527381K(1048512K), 0.0026576 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.010: [GC (Allocation Failure) 15.010: [DefNew: 447K->63K(448K), 0.0027476 secs] 527765K->527761K(1048512K), 0.0028118 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.022: [GC (Allocation Failure) 15.022: [DefNew: 447K->63K(448K), 0.0026583 secs] 528145K->528139K(1048512K), 0.0027359 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.034: [GC (Allocation Failure) 15.034: [DefNew: 447K->64K(448K), 0.0026769 secs] 528523K->528518K(1048512K), 0.0027476 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.045: [GC (Allocation Failure) 15.045: [DefNew: 448K->63K(448K), 0.0026755 secs] 528902K->528898K(1048512K), 0.0027523 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.056: [GC (Allocation Failure) 15.056: [DefNew: 447K->63K(448K), 0.0022383 secs] 529282K->529276K(1048512K), 0.0023035 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.067: [GC (Allocation Failure) 15.067: [DefNew: 447K->64K(448K), 0.0025946 secs] 529660K->529654K(1048512K), 0.0026610 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.078: [GC (Allocation Failure) 15.078: [DefNew: 448K->64K(448K), 0.0024715 secs] 530038K->530034K(1048512K), 0.0025341 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.090: [GC (Allocation Failure) 15.091: [DefNew: 448K->63K(448K), 0.0026432 secs] 530418K->530414K(1048512K), 0.0027219 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.102: [GC (Allocation Failure) 15.102: [DefNew: 447K->64K(448K), 0.0024424 secs] 530797K->530789K(1048512K), 0.0025233 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.111: [GC (Allocation Failure) 15.111: [DefNew: 448K->64K(448K), 0.0020405 secs] 531173K->531168K(1048512K), 0.0020975 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.123: [GC (Allocation Failure) 15.123: [DefNew: 448K->63K(448K), 0.0024899 secs] 531552K->531548K(1048512K), 0.0025365 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.135: [GC (Allocation Failure) 15.135: [DefNew: 447K->64K(448K), 0.0025092 secs] 531932K->531928K(1048512K), 0.0025733 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.146: [GC (Allocation Failure) 15.146: [DefNew: 448K->64K(448K), 0.0025342 secs] 532312K->532306K(1048512K), 0.0026056 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.156: [GC (Allocation Failure) 15.157: [DefNew: 448K->64K(448K), 0.0029689 secs] 532690K->532684K(1048512K), 0.0030507 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.167: [GC (Allocation Failure) 15.167: [DefNew: 448K->63K(448K), 0.0019138 secs] 533068K->533064K(1048512K), 0.0019749 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.178: [GC (Allocation Failure) 15.178: [DefNew: 447K->63K(448K), 0.0021252 secs] 533448K->533442K(1048512K), 0.0021912 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.189: [GC (Allocation Failure) 15.189: [DefNew: 447K->64K(448K), 0.0021360 secs] 533826K->533821K(1048512K), 0.0022031 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.199: [GC (Allocation Failure) 15.199: [DefNew: 448K->64K(448K), 0.0019227 secs] 534205K->534199K(1048512K), 0.0019802 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.209: [GC (Allocation Failure) 15.210: [DefNew: 448K->64K(448K), 0.0025193 secs] 534583K->534578K(1048512K), 0.0026188 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.222: [GC (Allocation Failure) 15.222: [DefNew: 448K->63K(448K), 0.0028278 secs] 534962K->534958K(1048512K), 0.0028918 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.232: [GC (Allocation Failure) 15.232: [DefNew: 447K->64K(448K), 0.0027492 secs] 535342K->535335K(1048512K), 0.0028194 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.245: [GC (Allocation Failure) 15.245: [DefNew: 448K->63K(448K), 0.0037120 secs] 535719K->535714K(1048512K), 0.0037969 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.258: [GC (Allocation Failure) 15.258: [DefNew: 447K->63K(448K), 0.0024003 secs] 536098K->536094K(1048512K), 0.0024628 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.267: [GC (Allocation Failure) 15.267: [DefNew: 447K->63K(448K), 0.0024095 secs] 536478K->536472K(1048512K), 0.0024629 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.279: [GC (Allocation Failure) 15.279: [DefNew: 447K->63K(448K), 0.0027728 secs] 536856K->536851K(1048512K), 0.0028403 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.292: [GC (Allocation Failure) 15.292: [DefNew: 447K->63K(448K), 0.0025494 secs] 537235K->537230K(1048512K), 0.0026160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.302: [GC (Allocation Failure) 15.302: [DefNew: 447K->64K(448K), 0.0025775 secs] 537614K->537606K(1048512K), 0.0026484 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.313: [GC (Allocation Failure) 15.313: [DefNew: 448K->64K(448K), 0.0023388 secs] 537990K->537986K(1048512K), 0.0023948 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.323: [GC (Allocation Failure) 15.323: [DefNew: 448K->64K(448K), 0.0019992 secs] 538370K->538365K(1048512K), 0.0020595 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.333: [GC (Allocation Failure) 15.333: [DefNew: 448K->63K(448K), 0.0024494 secs] 538749K->538745K(1048512K), 0.0025160 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.345: [GC (Allocation Failure) 15.345: [DefNew: 447K->64K(448K), 0.0025542 secs] 539129K->539123K(1048512K), 0.0026231 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.354: [GC (Allocation Failure) 15.354: [DefNew: 448K->63K(448K), 0.0022368 secs] 539507K->539501K(1048512K), 0.0022943 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.365: [GC (Allocation Failure) 15.379: [DefNew: 447K->63K(448K), 0.0024627 secs] 539885K->539881K(1048512K), 0.0162433 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
15.391: [GC (Allocation Failure) 15.391: [DefNew: 447K->64K(448K), 0.0024494 secs] 540265K->540259K(1048512K), 0.0025047 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.402: [GC (Allocation Failure) 15.402: [DefNew: 448K->63K(448K), 0.0025740 secs] 540643K->540638K(1048512K), 0.0026569 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.414: [GC (Allocation Failure) 15.414: [DefNew: 447K->64K(448K), 0.0029026 secs] 541022K->541016K(1048512K), 0.0029861 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.426: [GC (Allocation Failure) 15.427: [DefNew: 448K->64K(448K), 0.0025216 secs] 541400K->541395K(1048512K), 0.0026320 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.437: [GC (Allocation Failure) 15.437: [DefNew: 448K->63K(448K), 0.0025061 secs] 541779K->541775K(1048512K), 0.0025694 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.449: [GC (Allocation Failure) 15.449: [DefNew: 447K->63K(448K), 0.0024916 secs] 542159K->542153K(1048512K), 0.0025707 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.460: [GC (Allocation Failure) 15.460: [DefNew: 447K->63K(448K), 0.0026481 secs] 542537K->542531K(1048512K), 0.0027141 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.472: [GC (Allocation Failure) 15.472: [DefNew: 447K->63K(448K), 0.0029101 secs] 542915K->542911K(1048512K), 0.0030001 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
15.486: [GC (Allocation Failure) 15.486: [DefNew: 447K->64K(448K), 0.0031908 secs] 543295K->543289K(1048512K), 0.0032697 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.497: [GC (Allocation Failure) 15.497: [DefNew: 448K->63K(448K), 0.0027063 secs] 543673K->543668K(1048512K), 0.0027730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.510: [GC (Allocation Failure) 15.510: [DefNew: 447K->64K(448K), 0.0025675 secs] 544052K->544046K(1048512K), 0.0026358 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.522: [GC (Allocation Failure) 15.522: [DefNew: 448K->64K(448K), 0.0028083 secs] 544430K->544425K(1048512K), 0.0028766 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.533: [GC (Allocation Failure) 15.533: [DefNew: 448K->63K(448K), 0.0026763 secs] 544809K->544805K(1048512K), 0.0027458 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.546: [GC (Allocation Failure) 15.546: [DefNew: 447K->64K(448K), 0.0026330 secs] 545189K->545182K(1048512K), 0.0027068 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.558: [GC (Allocation Failure) 15.558: [DefNew: 448K->63K(448K), 0.0025213 secs] 545566K->545561K(1048512K), 0.0025843 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.568: [GC (Allocation Failure) 15.568: [DefNew: 447K->63K(448K), 0.0024135 secs] 545945K->545941K(1048512K), 0.0024810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.580: [GC (Allocation Failure) 15.581: [DefNew: 447K->64K(448K), 0.0025631 secs] 546325K->546319K(1048512K), 0.0026359 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.593: [GC (Allocation Failure) 15.593: [DefNew: 448K->63K(448K), 0.0026254 secs] 546703K->546698K(1048512K), 0.0026960 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
15.603: [GC (Allocation Failure) 15.603: [DefNew: 447K->63K(448K), 0.0027098 secs] 547082K->547077K(1048512K), 0.0027894 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.614: [GC (Allocation Failure) 15.614: [DefNew: 447K->64K(448K), 0.0020632 secs] 547461K->547453K(1048512K), 0.0021238 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
15.624: [GC (Allocation Failure) 15.624: [DefNew: 448K->63K(448K), 0.0026317 secs] 547837K->547833K(1048512K), 0.0026903 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
15.636: [GC (Allocation Failure) 15.636: [DefNew: 447K->63K(448K), 0.0026030 secs] 548217K->548212K(1048512K), 0.0026816 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.648: [GC (Allocation Failure) 15.648: [DefNew: 447K->63K(448K), 0.0036639 secs] 548596K->548592K(1048512K), 0.0037816 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.659: [GC (Allocation Failure) 15.659: [DefNew: 447K->64K(448K), 0.0018826 secs] 548976K->548970K(1048512K), 0.0019257 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.670: [GC (Allocation Failure) 15.670: [DefNew: 448K->63K(448K), 0.0024839 secs] 549354K->549348K(1048512K), 0.0025492 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.683: [GC (Allocation Failure) 15.683: [DefNew: 447K->63K(448K), 0.0028030 secs] 549732K->549728K(1048512K), 0.0028665 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.694: [GC (Allocation Failure) 15.694: [DefNew: 447K->63K(448K), 0.0026799 secs] 550112K->550106K(1048512K), 0.0027513 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.707: [GC (Allocation Failure) 15.707: [DefNew: 447K->63K(448K), 0.0028271 secs] 550490K->550485K(1048512K), 0.0029208 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.719: [GC (Allocation Failure) 15.719: [DefNew: 447K->64K(448K), 0.0024906 secs] 550869K->550863K(1048512K), 0.0025528 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.730: [GC (Allocation Failure) 15.730: [DefNew: 448K->64K(448K), 0.0027264 secs] 551247K->551242K(1048512K), 0.0027912 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.743: [GC (Allocation Failure) 15.743: [DefNew: 448K->63K(448K), 0.0024971 secs] 551626K->551622K(1048512K), 0.0025638 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.755: [GC (Allocation Failure) 15.755: [DefNew: 447K->63K(448K), 0.0023002 secs] 552006K->552000K(1048512K), 0.0023662 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.765: [GC (Allocation Failure) 15.765: [DefNew: 447K->63K(448K), 0.0023884 secs] 552384K->552378K(1048512K), 0.0024361 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.777: [GC (Allocation Failure) 15.777: [DefNew: 447K->64K(448K), 0.0025284 secs] 552762K->552758K(1048512K), 0.0025918 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.788: [GC (Allocation Failure) 15.788: [DefNew: 448K->63K(448K), 0.0026902 secs] 553142K->553136K(1048512K), 0.0027619 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.797: [GC (Allocation Failure) 15.797: [DefNew: 447K->63K(448K), 0.0016763 secs] 553520K->553406K(1048512K), 0.0017204 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.809: [GC (Allocation Failure) 15.809: [DefNew: 447K->63K(448K), 0.0029343 secs] 553790K->553780K(1048512K), 0.0030125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.820: [GC (Allocation Failure) 15.820: [DefNew: 447K->63K(448K), 0.0027733 secs] 554164K->554158K(1048512K), 0.0028356 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.832: [GC (Allocation Failure) 15.832: [DefNew: 447K->63K(448K), 0.0023122 secs] 554542K->554516K(1048512K), 0.0023756 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.842: [GC (Allocation Failure) 15.842: [DefNew: 447K->63K(448K), 0.0022949 secs] 554900K->554880K(1048512K), 0.0023650 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
15.853: [GC (Allocation Failure) 15.853: [DefNew: 447K->63K(448K), 0.0020946 secs] 555264K->555258K(1048512K), 0.0021558 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.863: [GC (Allocation Failure) 15.863: [DefNew: 447K->63K(448K), 0.0021904 secs] 555642K->555633K(1048512K), 0.0022375 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
15.875: [GC (Allocation Failure) 15.875: [DefNew: 447K->63K(448K), 0.0025999 secs] 556017K->556008K(1048512K), 0.0026720 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.886: [GC (Allocation Failure) 15.886: [DefNew: 447K->63K(448K), 0.0025130 secs] 556392K->556390K(1048512K), 0.0025842 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.898: [GC (Allocation Failure) 15.898: [DefNew: 447K->63K(448K), 0.0026641 secs] 556774K->556772K(1048512K), 0.0027346 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.911: [GC (Allocation Failure) 15.911: [DefNew: 447K->64K(448K), 0.0026261 secs] 557156K->557153K(1048512K), 0.0026917 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.921: [GC (Allocation Failure) 15.921: [DefNew: 448K->64K(448K), 0.0026205 secs] 557537K->557532K(1048512K), 0.0038555 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.934: [GC (Allocation Failure) 15.935: [DefNew: 448K->64K(448K), 0.0019843 secs] 557916K->557909K(1048512K), 0.0020421 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.946: [GC (Allocation Failure) 15.946: [DefNew: 448K->64K(448K), 0.0026720 secs] 558293K->558289K(1048512K), 0.0027664 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.956: [GC (Allocation Failure) 15.956: [DefNew: 448K->63K(448K), 0.0024449 secs] 558673K->558669K(1048512K), 0.0025329 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.968: [GC (Allocation Failure) 15.968: [DefNew: 447K->63K(448K), 0.0025170 secs] 559053K->559047K(1048512K), 0.0025809 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.979: [GC (Allocation Failure) 15.979: [DefNew: 447K->63K(448K), 0.0027447 secs] 559431K->559425K(1048512K), 0.0028242 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.990: [GC (Allocation Failure) 15.990: [DefNew: 447K->64K(448K), 0.0023221 secs] 559809K->559805K(1048512K), 0.0024096 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.002: [GC (Allocation Failure) 16.002: [DefNew: 448K->63K(448K), 0.0024796 secs] 560189K->560183K(1048512K), 0.0025578 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.014: [GC (Allocation Failure) 16.014: [DefNew: 447K->64K(448K), 0.0028630 secs] 560567K->560562K(1048512K), 0.0029538 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.025: [GC (Allocation Failure) 16.025: [DefNew: 448K->64K(448K), 0.0021803 secs] 560946K->560942K(1048512K), 0.0022479 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
